"TimeCreated","User","ServerName","Resource","Action"
"05/11/2021 22:37:23","CITY_ROAD\ChanaH","MEHGW-02","rds","logoff"
"05/11/2021 22:37:19","CITY_ROAD\ChanaH","MEHGW-02","rds","logon"
"05/11/2021 22:36:47","CITY_ROAD\ChanaH","MEHGW-02","rds","logoff"
"05/11/2021 22:36:25","CITY_ROAD\ChanaH","MEHGW-02","rds","logon"
"05/11/2021 22:36:11","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logoff"
"05/11/2021 22:33:03","CITY_ROAD\MECHATR","MEHGW-02","m020310","logoff"
"05/11/2021 22:32:55","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"05/11/2021 22:31:34","CITY_ROAD\LOWL","MEHGW-02","rds","logoff"
"05/11/2021 22:27:22","CITY_ROAD\ChanaH","MEHGW-02","rds","logoff"
"05/11/2021 22:26:40","CITY_ROAD\ChanaH","MEHGW-02","rds","logon"
"05/11/2021 22:26:04","CITY_ROAD\ChanaH","MEHGW-01","rds","logoff"
"05/11/2021 22:22:29","CITY_ROAD\YeungI","MEHGW-01","rds","logoff"
"05/11/2021 22:15:50","CITY_ROAD\ARTHURJ","MEHGW-02","rds","logoff"
"05/11/2021 22:11:25","CITY_ROAD\HuK","MEHGW-02","rds","logoff"
"05/11/2021 22:02:41","CITY_ROAD\LOWL","MEHGW-02","rds","logon"
"05/11/2021 22:02:10","CITY_ROAD\LOWL","MEHGW-02","rds","logoff"
"05/11/2021 22:01:45","CITY_ROAD\LOWL","MEHGW-02","rds","logon"
"05/11/2021 21:49:28","CITY_ROAD\ChanaH","MEHGW-01","rds","logon"
"05/11/2021 21:49:04","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logon"
"05/11/2021 21:48:58","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logoff"
"05/11/2021 21:48:53","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logon"
"05/11/2021 21:48:49","CITY_ROAD\ChanaH","MEHGW-01","rds","logoff"
"05/11/2021 21:48:26","CITY_ROAD\ChanaH","MEHGW-01","rds","logon"
"05/11/2021 21:48:22","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logoff"
"05/11/2021 21:48:15","CITY_ROAD\AGUILAR-MUNOAS","MEHGW-02","rds","logon"
"05/11/2021 21:47:59","CITY_ROAD\MEHTAR","MEHGW-02","rds.moorfields.nhs.uk","logoff"
"05/11/2021 21:47:41","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logoff"
"05/11/2021 21:47:30","CITY_ROAD\HuK","MEHGW-02","rds","logon"
"05/11/2021 21:47:13","CITY_ROAD\HuK","MEHGW-02","rds","logoff"
"05/11/2021 21:47:04","CITY_ROAD\HuK","MEHGW-02","rds","logon"
"05/11/2021 21:38:19","CITY_ROAD\MEHTAR","MEHGW-02","rds.moorfields.nhs.uk","logon"
"05/11/2021 21:34:14","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logoff"
"05/11/2021 20:49:27","CITY_ROAD\AddisonL","MEHGW-01","rds","logoff"
"05/11/2021 20:42:36","CITY_ROAD\ThanJ","MEHGW-02","rds","logoff"
"05/11/2021 20:34:18","CITY_ROAD\ThanJ","MEHGW-02","rds","logon"
"05/11/2021 20:34:01","CITY_ROAD\ThanJ","MEHGW-02","rds","logoff"
"05/11/2021 20:33:40","CITY_ROAD\ThanJ","MEHGW-02","rds","logon"
"05/11/2021 20:30:22","CITY_ROAD\ChanaH","MEHGW-02","rds","logoff"
"05/11/2021 20:21:54","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logon"
"05/11/2021 20:21:54","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logoff"
"05/11/2021 20:21:32","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logon"
"05/11/2021 20:05:11","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 20:04:47","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 20:03:28","CITY_ROAD\AHMEDL","MEHGW-01","rds","logoff"
"05/11/2021 20:03:21","CITY_ROAD\AHMEDL","MEHGW-01","rds","logon"
"05/11/2021 19:58:47","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 19:58:25","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 19:57:53","CITY_ROAD\ChanaH","MEHGW-02","rds","logon"
"05/11/2021 19:57:21","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 19:57:06","CITY_ROAD\ChanaH","MEHGW-02","rds","logoff"
"05/11/2021 19:56:59","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 19:56:43","CITY_ROAD\ChanaH","MEHGW-02","rds","logon"
"05/11/2021 19:56:31","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 19:56:09","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 19:55:47","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 19:55:44","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 19:55:32","CITY_ROAD\AHMEDL","MEHGW-02","rds","logoff"
"05/11/2021 19:55:02","CITY_ROAD\AHMEDL","MEHGW-02","rds","logon"
"05/11/2021 19:51:14","CITY_ROAD\HussainR","MEHGW-01","rds","logoff"
"05/11/2021 19:50:51","CITY_ROAD\HussainR","MEHGW-01","rds","logon"
"05/11/2021 19:44:07","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logon"
"05/11/2021 19:43:40","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logoff"
"05/11/2021 19:43:32","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logon"
"05/11/2021 19:25:44","CITY_ROAD\CUNNINGHAME","MEHGW-02","rds","logoff"
"05/11/2021 19:22:01","CITY_ROAD\JILL","MEHGW-02","rds","logoff"
"05/11/2021 19:12:27","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logoff"
"05/11/2021 19:10:58","CITY_ROAD\AddisonL","MEHGW-01","rds","logoff"
"05/11/2021 19:10:49","CITY_ROAD\AddisonL","MEHGW-01","rds","logon"
"05/11/2021 19:10:30","CITY_ROAD\AddisonL","MEHGW-01","rds","logoff"
"05/11/2021 19:10:23","CITY_ROAD\AddisonL","MEHGW-01","rds","logon"
"05/11/2021 19:05:57","CITY_ROAD\YeungI","MEHGW-01","rds","logon"
"05/11/2021 19:05:57","CITY_ROAD\YeungI","MEHGW-01","rds","logoff"
"05/11/2021 19:05:28","CITY_ROAD\YeungI","MEHGW-01","rds","logon"
"05/11/2021 19:04:37","CITY_ROAD\KATZM","MEHGW-01","M015512","logoff"
"05/11/2021 19:04:02","CITY_ROAD\AddisonL","MEHGW-01","rds","logon"
"05/11/2021 19:03:44","CITY_ROAD\AddisonL","MEHGW-01","rds","logoff"
"05/11/2021 19:03:36","CITY_ROAD\AddisonL","MEHGW-01","rds","logon"
"05/11/2021 18:38:25","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logon"
"05/11/2021 18:38:24","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logoff"
"05/11/2021 18:38:24","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logon"
"05/11/2021 18:38:24","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logoff"
"05/11/2021 18:38:02","CITY_ROAD\GeorgiouA","MEHGW-01","M17899","logon"
"05/11/2021 18:34:02","CITY_ROAD\RANGINENIA","MEHGW-01","rds","logoff"
"05/11/2021 18:32:23","CITY_ROAD\BewryA","MEHGW-01","rds","logoff"
"05/11/2021 18:27:22","CITY_ROAD\NEWMANH","MEHGW-01","rds","logoff"
"05/11/2021 18:16:43","CITY_ROAD\GilbertM","MEHGW-02","rds","logoff"
"05/11/2021 18:13:55","CITY_ROAD\AddisonP","MEHGW-01","rds","logoff"
"05/11/2021 18:13:46","CITY_ROAD\AddisonP","MEHGW-01","rds","logon"
"05/11/2021 18:10:26","CITY_ROAD\FRANCISD1","MEHGW-02","rds","logoff"
"05/11/2021 18:10:23","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 18:09:54","CITY_ROAD\FRANCISD1","MEHGW-02","rds","logon"
"05/11/2021 18:07:37","CITY_ROAD\FRANCISD1","MEHGW-02","rds","logoff"
"05/11/2021 18:05:59","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 18:05:59","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 18:05:51","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 18:04:28","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 18:04:03","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 18:01:59","CITY_ROAD\CARNEYM","MEHGW-01","rds","logoff"
"05/11/2021 18:01:02","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 18:00:46","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 18:00:39","CITY_ROAD\CarringtonK","MEHGW-02","rds","logoff"
"05/11/2021 18:00:34","CITY_ROAD\AddisonP","MEHGW-01","rds","logoff"
"05/11/2021 17:58:19","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 17:57:30","CITY_ROAD\NEWMANH","MEHGW-01","rds","logon"
"05/11/2021 17:57:26","CITY_ROAD\Fostert","MEHGW-02","rds","logoff"
"05/11/2021 17:57:02","CITY_ROAD\NEWMANH","MEHGW-01","rds","logoff"
"05/11/2021 17:56:39","CITY_ROAD\NEWMANH","MEHGW-01","rds","logon"
"05/11/2021 17:56:00","CITY_ROAD\MEALEYS","MEHGW-01","rds","logoff"
"05/11/2021 17:53:59","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 17:53:57","CITY_ROAD\REIST","MEHGW-02","rds","logoff"
"05/11/2021 17:53:45","CITY_ROAD\REIST","MEHGW-02","rds","logon"
"05/11/2021 17:51:33","CITY_ROAD\REIST","MEHGW-01","rds","logoff"
"05/11/2021 17:48:27","CITY_ROAD\PALMER-ANSCOMBC","MEHGW-02","rds","logoff"
"05/11/2021 17:42:48","CITY_ROAD\TAMASA","MEHGW-01","rds","logoff"
"05/11/2021 17:36:01","CITY_ROAD\TothM","MEHGW-02","rds","logoff"
"05/11/2021 17:33:23","CITY_ROAD\CHOWDHURYT","MEHGW-01","rds","logoff"
"05/11/2021 17:28:50","CITY_ROAD\KhanY","MEHGW-02","rds","logoff"
"05/11/2021 17:25:38","CITY_ROAD\BOSTONH","MEHGW-02","rds","logoff"
"05/11/2021 17:24:59","CITY_ROAD\JILL","MEHGW-02","rds","logon"
"05/11/2021 17:24:15","CITY_ROAD\JILL","MEHGW-02","rds","logoff"
"05/11/2021 17:23:52","CITY_ROAD\JILL","MEHGW-02","rds","logon"
"05/11/2021 17:22:36","CITY_ROAD\RajeT","MEHGW-01","rds","logoff"
"05/11/2021 17:21:21","CITY_ROAD\RajeT","MEHGW-01","rds","logoff"
"05/11/2021 17:20:52","CITY_ROAD\HendricksonK","MEHGW-01","rds","logoff"
"05/11/2021 17:20:47","CITY_ROAD\RajeT","MEHGW-01","rds","logon"
"05/11/2021 17:20:47","CITY_ROAD\RajeT","MEHGW-01","rds","logoff"
"05/11/2021 17:20:42","CITY_ROAD\RajeT","MEHGW-01","rds","logon"
"05/11/2021 17:14:47","CITY_ROAD\MCEVOYL","MEHGW-02","rds","logoff"
"05/11/2021 17:14:36","CITY_ROAD\SONDHS","MEHGW-02","rds","logoff"
"05/11/2021 17:12:51","CITY_ROAD\KIRKWOODH","MEHGW-01","rds","logoff"
"05/11/2021 17:09:22","CITY_ROAD\SONDHS","MEHGW-02","rds","logon"
"05/11/2021 17:09:22","CITY_ROAD\SONDHS","MEHGW-02","rds","logoff"
"05/11/2021 17:09:15","CITY_ROAD\SONDHS","MEHGW-02","rds","logon"
"05/11/2021 17:08:53","CITY_ROAD\SONDHS","MEHGW-01","rds","logoff"
"05/11/2021 17:06:44","CITY_ROAD\JANIJ","MEHGW-02","rds","logoff"
"05/11/2021 17:03:26","CITY_ROAD\MooreJ2","MEHGW-01","rds","logoff"
"05/11/2021 17:02:25","CITY_ROAD\BadekM","MEHGW-01","rds","logoff"
"05/11/2021 17:01:40","CITY_ROAD\FASOLOS","MEHGW-02","m016643.moorfields.nhs.uk","logoff"
"05/11/2021 17:01:19","CITY_ROAD\PATHMANATHANN2","MEHGW-02","rds","logoff"
"05/11/2021 17:00:02","CITY_ROAD\STACEYB","MEHGW-01","rds","logoff"
"05/11/2021 16:59:20","CITY_ROAD\KhanY","MEHGW-02","rds","logon"
"05/11/2021 16:58:50","CITY_ROAD\KhanY","MEHGW-02","rds","logoff"
"05/11/2021 16:58:50","CITY_ROAD\KhanY","MEHGW-02","rds","logon"
"05/11/2021 16:58:36","CITY_ROAD\KhanY","MEHGW-02","rds","logoff"
"05/11/2021 16:58:30","CITY_ROAD\KhanY","MEHGW-02","rds","logon"
"05/11/2021 16:57:43","CITY_ROAD\KhanY","MEHGW-01","rds","logoff"
"05/11/2021 16:57:15","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logoff"
"05/11/2021 16:57:03","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logoff"
"05/11/2021 16:57:01","CITY_ROAD\LazarevicS","MEHGW-02","rds","logoff"
"05/11/2021 16:57:01","CITY_ROAD\PATHMANATHANN2","MEHGW-02","rds","logon"
"05/11/2021 16:56:58","CITY_ROAD\PATHMANATHANN2","MEHGW-02","rds","logoff"
"05/11/2021 16:56:58","CITY_ROAD\KhanY","MEHGW-01","rds","logon"
"05/11/2021 16:56:43","CITY_ROAD\PATHMANATHANN2","MEHGW-02","rds","logon"
"05/11/2021 16:56:42","CITY_ROAD\HOLASR","MEHGW-01","rds","logoff"
"05/11/2021 16:54:03","CITY_ROAD\JOHNSOND2","MEHGW-02","192.168.50.38","logoff"
"05/11/2021 16:51:53","CITY_ROAD\SONDHS","MEHGW-01","rds","logon"
"05/11/2021 16:51:52","CITY_ROAD\SONDHS","MEHGW-01","rds","logoff"
"05/11/2021 16:51:45","CITY_ROAD\SONDHS","MEHGW-01","rds","logon"
"05/11/2021 16:51:05","CITY_ROAD\AHMEDR4","MEHGW-02","rds","logoff"
"05/11/2021 16:50:58","CITY_ROAD\HussainR","MEHGW-01","rds","logoff"
"05/11/2021 16:50:57","CITY_ROAD\FORRESTERR","MEHGW-02","rds","logoff"
"05/11/2021 16:50:38","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logoff"
"05/11/2021 16:48:54","CITY_ROAD\PienaarJ","MEHGW-01","rds","logoff"
"05/11/2021 16:45:42","CITY_ROAD\PavesioS","MEHGW-01","rds","logoff"
"05/11/2021 16:42:56","CITY_ROAD\JAYCOCKSL","MEHGW-01","rds","logoff"
"05/11/2021 16:41:09","CITY_ROAD\OKEREO","MEHGW-02","rds","logoff"
"05/11/2021 16:38:49","CITY_ROAD\NAISHW","MEHGW-01","rds","logoff"
"05/11/2021 16:38:07","CITY_ROAD\NAISHW","MEHGW-01","rds","logon"
"05/11/2021 16:36:43","CITY_ROAD\CARMICHAELS","MEHGW-02","rds","logoff"
"05/11/2021 16:33:45","CITY_ROAD\PienaarJ","MEHGW-01","rds","logon"
"05/11/2021 16:33:23","CITY_ROAD\LeakC","MEHGW-02","rds","logoff"
"05/11/2021 16:33:03","CITY_ROAD\PienaarJ","MEHGW-01","rds","logoff"
"05/11/2021 16:32:59","CITY_ROAD\PienaarJ","MEHGW-01","rds","logon"
"05/11/2021 16:32:55","CITY_ROAD\PienaarJ","MEHGW-01","rds","logoff"
"05/11/2021 16:32:33","CITY_ROAD\PienaarJ","MEHGW-01","rds","logon"
"05/11/2021 16:30:23","CITY_ROAD\HendricksonK","MEHGW-01","rds","logon"
"05/11/2021 16:29:44","CITY_ROAD\HendricksonK","MEHGW-01","rds","logoff"
"05/11/2021 16:29:41","CITY_ROAD\HendricksonK","MEHGW-01","rds","logon"
"05/11/2021 16:29:16","CITY_ROAD\HendricksonK","MEHGW-01","rds","logoff"
"05/11/2021 16:28:49","CITY_ROAD\HendricksonK","MEHGW-01","rds","logon"
"05/11/2021 16:28:48","CITY_ROAD\LeakC","MEHGW-02","rds","logon"
"05/11/2021 16:28:48","CITY_ROAD\LeakC","MEHGW-02","rds","logoff"
"05/11/2021 16:28:35","CITY_ROAD\LeakC","MEHGW-02","rds","logon"
"05/11/2021 16:27:51","CITY_ROAD\RoachG","MEHGW-02","rds","logoff"
"05/11/2021 16:22:17","CITY_ROAD\VIKASH","MEHGW-01","m016816","logoff"
"05/11/2021 16:21:43","CITY_ROAD\DeSilvaI","MEHGW-01","rds","logoff"
"05/11/2021 16:15:51","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logoff"
"05/11/2021 16:14:48","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logon"
"05/11/2021 16:14:47","CITY_ROAD\GRIFFITHST","MEHGW-02","rds","logoff"
"05/11/2021 16:14:37","CITY_ROAD\GRIFFITHST","MEHGW-02","rds","logon"
"05/11/2021 16:14:03","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logoff"
"05/11/2021 16:12:27","CITY_ROAD\GeorgeA","MEHGW-02","rds","logoff"
"05/11/2021 16:10:31","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logoff"
"05/11/2021 16:08:12","CITY_ROAD\AddisonP","MEHGW-01","rds","logon"
"05/11/2021 16:04:41","CITY_ROAD\GreyN","MEHGW-01","M015383","logoff"
"05/11/2021 16:00:59","CITY_ROAD\AddisonP","MEHGW-01","rds","logoff"
"05/11/2021 16:00:22","CITY_ROAD\BOSTONH","MEHGW-02","rds","logon"
"05/11/2021 16:00:20","CITY_ROAD\BOSTONH","MEHGW-01","rds","logoff"
"05/11/2021 16:00:10","CITY_ROAD\BOSTONH","MEHGW-01","rds","logon"
"05/11/2021 15:59:15","CITY_ROAD\BOSTONH","MEHGW-02","rds","logoff"
"05/11/2021 15:58:26","CITY_ROAD\HusseinA","MEHGW-01","rds","logoff"
"05/11/2021 15:58:02","CITY_ROAD\CHANTREK","MEHGW-02","rds","logoff"
"05/11/2021 15:55:17","CITY_ROAD\MACKNEYC","MEHGW-02","rds","logoff"
"05/11/2021 15:53:49","CITY_ROAD\GeorgeA","MEHGW-02","rds","logon"
"05/11/2021 15:52:49","CITY_ROAD\GeorgeA","MEHGW-02","rds","logoff"
"05/11/2021 15:52:47","CITY_ROAD\GeorgeA","MEHGW-02","rds","logon"
"05/11/2021 15:52:22","CITY_ROAD\GeorgeA","MEHGW-02","rds","logoff"
"05/11/2021 15:52:20","CITY_ROAD\GeorgeA","MEHGW-02","rds","logon"
"05/11/2021 15:52:06","CITY_ROAD\HusseinA","MEHGW-01","rds","logon"
"05/11/2021 15:52:06","CITY_ROAD\HusseinA","MEHGW-01","rds","logoff"
"05/11/2021 15:51:44","CITY_ROAD\HusseinA","MEHGW-01","rds","logon"
"05/11/2021 15:51:43","CITY_ROAD\DUNCANC","MEHGW-01","rds","logoff"
"05/11/2021 15:51:24","CITY_ROAD\HancoxJ","MEHGW-02","rds","logoff"
"05/11/2021 15:50:52","CITY_ROAD\GeorgeA","MEHGW-02","rds","logoff"
"05/11/2021 15:50:29","CITY_ROAD\PALMER-ANSCOMBC","MEHGW-02","rds","logon"
"05/11/2021 15:50:26","CITY_ROAD\GeorgeA","MEHGW-02","rds","logon"
"05/11/2021 15:49:34","CITY_ROAD\CotterS","MEHGW-01","rds","logoff"
"05/11/2021 15:49:34","CITY_ROAD\CotterS","MEHGW-01","rds","logon"
"05/11/2021 15:49:29","CITY_ROAD\CotterS","MEHGW-01","rds","logoff"
"05/11/2021 15:49:28","CITY_ROAD\CotterS","MEHGW-01","rds","logon"
"05/11/2021 15:49:22","CITY_ROAD\HeydonE","MEHGW-02","m015478","logoff"
"05/11/2021 15:48:51","CITY_ROAD\CotterS","MEHGW-01","rds","logoff"
"05/11/2021 15:48:42","CITY_ROAD\DeSilvaI","MEHGW-01","rds","logon"
"05/11/2021 15:48:24","CITY_ROAD\CotterS","MEHGW-01","rds","logon"
"05/11/2021 15:48:06","CITY_ROAD\DeSilvaI","MEHGW-01","rds","logoff"
"05/11/2021 15:48:01","CITY_ROAD\DeSilvaI","MEHGW-01","rds","logon"
"05/11/2021 15:46:43","CITY_ROAD\MILLERM","MEHGW-01","rds","logoff"
"05/11/2021 15:41:24","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logon"
"05/11/2021 15:38:36","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logon"
"05/11/2021 15:37:13","CITY_ROAD\RoachG","MEHGW-02","rds","logon"
"05/11/2021 15:36:36","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logoff"
"05/11/2021 15:35:12","CITY_ROAD\RAMALINGAMS","MEHGW-01","rds","logoff"
"05/11/2021 15:30:32","CITY_ROAD\YeungI","MEHGW-02","rds","logoff"
"05/11/2021 15:27:42","CITY_ROAD\LazarevicS","MEHGW-02","rds","logon"
"05/11/2021 15:27:41","CITY_ROAD\LazarevicS","MEHGW-02","rds","logoff"
"05/11/2021 15:27:18","CITY_ROAD\LazarevicS","MEHGW-02","rds","logon"
"05/11/2021 15:26:57","CITY_ROAD\CollinsP","MEHGW-02","rds","logoff"
"05/11/2021 15:23:31","CITY_ROAD\Fostert","MEHGW-02","rds","logon"
"05/11/2021 15:23:31","CITY_ROAD\Fostert","MEHGW-02","rds","logoff"
"05/11/2021 15:23:08","CITY_ROAD\Fostert","MEHGW-02","rds","logon"
"05/11/2021 15:17:14","CITY_ROAD\JacksonV","MEHGW-01","rds","logoff"
"05/11/2021 15:16:38","CITY_ROAD\KhanO","MEHGW-02","rds","logoff"
"05/11/2021 15:12:09","CITY_ROAD\RoachG","MEHGW-01","rds","logoff"
"05/11/2021 15:11:51","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logoff"
"05/11/2021 15:10:48","CITY_ROAD\REIST","MEHGW-01","rds","logon"
"05/11/2021 15:10:34","CITY_ROAD\KhanY","MEHGW-01","rds","logoff"
"05/11/2021 15:09:51","CITY_ROAD\REIST","MEHGW-01","rds","logoff"
"05/11/2021 15:08:36","CITY_ROAD\ROBSONA1","MEHGW-01","m017589","logoff"
"05/11/2021 15:06:20","CITY_ROAD\KIRKWOODH","MEHGW-01","rds","logon"
"05/11/2021 15:05:43","CITY_ROAD\KIRKWOODH","MEHGW-01","rds","logoff"
"05/11/2021 15:05:35","CITY_ROAD\KIRKWOODH","MEHGW-01","rds","logon"
"05/11/2021 15:02:53","CITY_ROAD\REIST","MEHGW-01","rds","logon"
"05/11/2021 15:02:36","CITY_ROAD\GreyN","MEHGW-01","M015383","logon"
"05/11/2021 15:02:30","CITY_ROAD\REIST","MEHGW-01","rds","logoff"
"05/11/2021 15:02:09","CITY_ROAD\GreyN","MEHGW-01","M015383","logoff"
"05/11/2021 15:02:05","CITY_ROAD\REIST","MEHGW-01","rds","logon"
"05/11/2021 15:01:53","CITY_ROAD\THOMPSONN","MEHGW-01","rds","logoff"
"05/11/2021 15:01:24","CITY_ROAD\TOPCON","MEHGW-02","mehimagenet6","logoff"
"05/11/2021 15:01:18","CITY_ROAD\TOPCON","MEHGW-02","mehimagenet6","logon"
"05/11/2021 14:58:48","CITY_ROAD\RAHMANW","MEHGW-02","rds","logoff"
"05/11/2021 14:55:34","CITY_ROAD\PavesioS","MEHGW-01","rds","logon"
"05/11/2021 14:53:23","CITY_ROAD\PavesioS","MEHGW-01","rds","logoff"
"05/11/2021 14:53:00","CITY_ROAD\PavesioS","MEHGW-01","rds","logon"
"05/11/2021 14:51:44","CITY_ROAD\PavesioS","MEHGW-01","rds","logoff"
"05/11/2021 14:51:02","CITY_ROAD\PavesioS","MEHGW-01","rds","logon"
"05/11/2021 14:50:31","CITY_ROAD\NEWMANH","MEHGW-02","rds","logoff"
"05/11/2021 14:48:41","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logoff"
"05/11/2021 14:47:36","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logon"
"05/11/2021 14:47:15","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logoff"
"05/11/2021 14:47:11","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logon"
"05/11/2021 14:44:52","CITY_ROAD\JANIJ","MEHGW-02","rds","logon"
"05/11/2021 14:43:45","CITY_ROAD\JANIJ","MEHGW-01","rds","logoff"
"05/11/2021 14:42:35","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logon"
"05/11/2021 14:42:15","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logoff"
"05/11/2021 14:42:01","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logon"
"05/11/2021 14:41:47","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logoff"
"05/11/2021 14:41:26","CITY_ROAD\GRIFFITHST","MEHGW-01","rds","logon"
"05/11/2021 14:40:18","CITY_ROAD\MACKNEYC","MEHGW-02","rds","logon"
"05/11/2021 14:40:02","CITY_ROAD\MACKNEYC","MEHGW-02","rds","logoff"
"05/11/2021 14:39:40","CITY_ROAD\MACKNEYC","MEHGW-02","rds","logon"
"05/11/2021 14:35:43","CITY_ROAD\CHARNLEYA","MEHGW-02","rds","logon"
"05/11/2021 14:35:06","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logon"
"05/11/2021 14:35:04","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logoff"
"05/11/2021 14:34:50","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logon"
"05/11/2021 14:33:07","CITY_ROAD\MorrisL","MEHGW-01","rds","logoff"
"05/11/2021 14:31:23","CITY_ROAD\GreyN","MEHGW-01","M015383","logon"
"05/11/2021 14:30:56","CITY_ROAD\GreyN","MEHGW-01","M015383","logoff"
"05/11/2021 14:28:40","CITY_ROAD\LazarevicS","MEHGW-02","rds","logoff"
"05/11/2021 14:28:16","CITY_ROAD\JILL","MEHGW-02","rds","logoff"
"05/11/2021 14:26:17","CITY_ROAD\FORRESTERR","MEHGW-02","rds","logon"
"05/11/2021 14:22:35","CITY_ROAD\ELHAMRIH","MEHGW-02","rds","logoff"
"05/11/2021 14:17:21","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logon"
"05/11/2021 14:15:59","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logoff"
"05/11/2021 14:15:51","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logon"
"05/11/2021 14:10:08","CITY_ROAD\JILL","MEHGW-02","rds","logon"
"05/11/2021 14:10:05","CITY_ROAD\JILL","MEHGW-02","rds","logoff"
"05/11/2021 14:09:53","CITY_ROAD\JILL","MEHGW-02","rds","logon"
"05/11/2021 14:07:44","CITY_ROAD\PackP","MEHGW-02","rds","logoff"
"05/11/2021 14:04:00","CITY_ROAD\THOMPSONN","MEHGW-01","rds","logon"
"05/11/2021 14:03:08","CITY_ROAD\THOMPSONN","MEHGW-01","rds","logoff"
"05/11/2021 14:02:47","CITY_ROAD\THOMPSONN","MEHGW-01","rds","logon"
"05/11/2021 14:02:43","CITY_ROAD\JacksonV","MEHGW-01","rds","logon"
"05/11/2021 14:01:27","CITY_ROAD\JacksonV","MEHGW-01","rds","logoff"
"05/11/2021 14:01:25","CITY_ROAD\JacksonV","MEHGW-01","rds","logon"
"05/11/2021 14:01:06","CITY_ROAD\JacksonV","MEHGW-01","rds","logoff"
"05/11/2021 14:00:40","CITY_ROAD\JacksonV","MEHGW-01","rds","logon"
